id,authors,description,num_ratings,pages,ratings,titles,genre1,genre2,genre3,genre4,genre5,genre6
16139641,Philippa Gregory,"James and Bianca’s story draws to a close in the explosive conclusion to the Up In The Air Trilogy.  After a short but earnest courtship, Bianca can no longer deny her feelings for James, and though she’s tried her hardest, she can’t help but see that he cares deeply for her, as well. In a completely uncharacteristic move, she has put aside her misgivings and agreed to live with the enigmatic billionaire. Is her leap of faith the beginning of something wonderful, or is it too much, too fast?  As James and Bianca feel a growing need for each other that neither can deny, circumstances beyond their control intervene, trying to tear them apart. Amidst the ever mounting threat of a monster who wants Bianca dead, and the constant pitfalls of an indiscreet past that James can’t seem to escape, can these two passionate lovers manage to find their happily ever after?",57663.0,378.0,4.28,"Grounded (Up in the Air, #3)",'Contemporary Romance', 'Erotica', 'Romance', 'Contemporary', 'Adult Fiction', 'BDSM'
16158535,Amish Tripathi,"Memorial Day, 1938: New York socialite Lily Dane has just returned with her family to the idyllic oceanfront community of Seaview, Rhode Island, expecting another placid summer season among the familiar traditions and friendships that sustained her after heartbreak.  That is, until the Greenwalds decide to take up residence in Seaview.  Nick and Budgie Greenwald are an unwelcome specter from Lily’s past: her former best friend and her former fiancé, now recently married—an event that set off a wildfire of gossip among the elite of Seaview, who have summered together for generations. Budgie’s arrival to restore her family’s old house puts her once more in the center of the community’s social scene, and she insinuates herself back into Lily's friendship with an overpowering talent for seduction...and an alluring acquaintance from their college days, Yankees pitcher Graham Pendleton. But the ties that bind Lily to Nick are too strong and intricate to ignore, and the two are drawn back into long-buried dreams, despite their uneasy secrets and many emotional obligations.  Under the scorching summer sun, the unexpected truth of Budgie and Nick’s marriage bubbles to the surface, and as a cataclysmic hurricane barrels unseen up the Atlantic and into New England, Lily and Nick must confront an emotional cyclone of their own, which will change their worlds forever.",33151.0,357.0,3.93,A Hundred Summers,'Romance', 'Womens Fiction', 'Fiction', 'Historical Fiction', 'Historical', 'Chick Lit'
16140408,Kathleen Tessaro,"Johanna Walker is used to taking charge. But she’s about to meet someone who will make her lose control...  It has always been up to Johanna to care for her family, particularly her younger brother, Cole. With an absent father and a useless mother, she’s been making decisions based on what’s best for Cole for as long as she can remember. She even determines what men to date by how much they can provide for her brother and her, not on whatever sparks may—or may not—fly.  But with Cameron MacCabe, the attraction is undeniable. The sexy new bartender at work gives her butterflies every time she looks at him. And for once, Jo is tempted to put her needs first. Cam is just as obsessed with getting to know Jo, but her walls are too solid to let him get close enough to even try.  Then Cam moves into the flat below Jo’s, and their blistering connection becomes impossible to ignore. Especially since Cam is determined to uncover all of Jo’s secrets... even if it means taking apart her defenses piece by piece.",45744.0,373.0,4.23,"Down London Road (On Dublin Street, #2)",'Contemporary Romance', 'Romance', 'Adult', 'Contemporary', 'New Adult',NA
15777621,R.K. Lilley,"Making friends has never been Elise Dembowski’s strong suit. All throughout her life, she’s been the butt of every joke and the outsider in every conversation. When a final attempt at popularity fails, Elise nearly gives up. Then she stumbles upon a warehouse party where she meets Vicky, a girl in a band who accepts her; Char, a cute, yet mysterious disc jockey; Pippa, a carefree spirit from England; and most importantly, a love for DJing.  Told in a refreshingly genuine and laugh-out-loud funny voice, This Song Will Save Your Life is an exuberant novel about identity, friendship, and the power of music to bring people together.",24993.0,276.0,3.92,This Song Will Save Your Life,'Young Adult', 'Music', 'Contemporary', 'Romance', 'Realistic Fiction',NA
16158498,Beatriz Williams,"Give and Take highlights what effective networking, collaboration, influence, negotiation, and leadership skills have in common.  For generations, we have focused on the individual drivers of success: passion, hard work, talent, and luck. But today, success is increasingly dependent on how we interact with others. It turns out that at work, most people operate as either takers, matchers, or givers. Whereas takers strive to get as much as possible from others and matchers aim to trade evenly, givers are the rare breed of people who contribute to others without expecting anything in return.  Using his own pioneering research as Wharton's youngest tenured professor, Grant shows that these styles have a surprising impact on success. Although some givers get exploited and burn out, the rest achieve extraordinary results across a wide range of industries. Combining cutting-edge evidence with captivating stories, this landmark book shows how one of America's best networkers developed his connections, why the creative genius behind one of the most popular shows in television history toiled for years in anonymity, how a basketball executive responsible for multiple draft busts transformed his franchise into a winner, and how we could have anticipated Enron's demise four years before the company collapsed - without ever looking at a single number.  Praised by bestselling authors such as Dan Pink, Tony Hsieh, Dan Ariely, Susan Cain, Dan Gilbert, Gretchen Rubin, Bob Sutton, David Allen, Robert Cialdini, and Seth Godin-as well as senior leaders from Google, McKinsey, Merck, Estee Lauder, Nike, and NASA - Give and Take highlights what effective networking, collaboration, influence, negotiation, and leadership skills have in common. This landmark book opens up an approach to success that has the power to transform not just individuals and groups, but entire organizations and communities.",19667.0,320.0,4.09,Give and Take: A Revolutionary Approach to Success,'Leadership', 'Personal Development', 'Self Help', 'Nonfiction', 'Business', 'Psychology'
17375956,Samantha Young,"Marie doesn’t need a complication like Horse. The massive, tattooed, badass biker who shows up at her brother’s house one afternoon doesn’t agree. He wants Marie on his bike and in his bed. Now.  But Marie just left her abusive jerk of an ex-husband and she’s not looking for a new man. Especially one like Horse—she doesn’t know his real name or where he lives, she’s ninety percent certain he’s a criminal and that the “business” he talks with her brother isn’t website design. She needs him out of her life, which would be a snap if he’d just stop giving her mind-blowing orgasms.  Horse is part of the Reapers Motorcycle Club, and when he wants something, he takes it. What he wants is Marie, but she’s not interested in becoming “property of”.  Then her brother steals from the club. Marie can save him by giving Horse what he wants—at home, in public, on his bike… If she’s a very, very good girl, she’ll get lots more of those orgasms only he can offer, and he’ll let her brother live. Maybe.",51703.0,306.0,4.11,"Reaper's Property (Reapers MC, #1)",'Contemporary Romance', 'Erotica', 'Romance', 'Contemporary', 'Adult Fiction',NA
16279856,Leila Sales,"Michael is a gamer. And like most gamers, he almost spends more time on the VirtNet than in the actual world. The VirtNet offers total mind and body immersion, and it’s addictive. Thanks to technology, anyone with enough money can experience fantasy worlds, risk their life without the chance of death, or just hang around with Virt-friends. And the more hacking skills you have, the more fun. Why bother following the rules when most of them are dumb, anyway?  But some rules were made for a reason. Some technology is too dangerous to fool with. And recent reports claim that one gamer is going beyond what any gamer has done before: he’s holding players hostage inside the VirtNet. The effects are horrific—the hostages have all been declared brain-dead. Yet the gamer’s motives are a mystery.  The government knows that to catch a hacker, you need a hacker.  And they’ve been watching Michael. They want him on their team.  But the risk is enormous. If he accepts their challenge, Michael will need to go off the VirtNet grid. There are back alleys and corners in the system human eyes have never seen and predators he can’t even fathom—and there’s the possibility that the line between game and reality will be blurred forever.",32951.0,308.0,3.86,"The Eye of Minds (The Mortality Doctrine, #1)",'Young Adult', 'Mystery', 'Teen', 'Thriller', 'Fantasy', 'Fiction'
16142053,Adam M. Grant,"A clear-sighted revelation, a deep penetration into the world of Scientology by the Pulitzer Prize-winning author of the now-classic study of al-Qaeda's 9/11 attack, the Looming Tower. Based on more than two hundred personal interviews with both current and former Scientologists--both famous and less well known--and years of archival research, Lawrence Wright uses his extraordinary investigative skills to uncover for us the inner workings of the Church of Scientology: its origins in the imagination of science-fiction writer L. Ron Hubbard; its struggles to find acceptance as a legitimate (and legally acknowledged) religion; its vast, secret campaign to infiltrate the U.S. government; and its dramatic efforts to grow and prevail after the death of Hubbard.  At the book's center, two men whom Wright brings vividly to life, showing how they have made Scientology what it is today: The darkly brilliant L. Ron Hubbard--whose restless, expansive mind invented a new religion tailor-made to prosper in the spiritually troubled post-World War II era. And his successor, David Miscavige--tough and driven, with the unenviable task of preserving the church in the face of ongoing scandals and continual legal assaults.  We learn about Scientology's esoteric cosmology; about the auditing process that determines an inductee's state of being; about the Bridge to Total Freedom, through which members gain eternal life. We see the ways in which the church pursues celebrities, such as Tom Cruise and John Travolta, and how young idealists who joined the Sea Org, the church's clergy, whose members often enter as children, signing up with a billion-year contract and working with little pay in poor conditions. We meet men and women ""disconnected"" from friends and family by the church's policy of shunning critical voices. And we discover, through many firsthand stories, the violence that has long permeated the inner sanctum of the church.  In Going Clear, Wright examines what fundamentally makes a religion a religion, and whether Scientology is, in fact, deserving of the constitutional protections achieved in its victory over the IRS. Employing all his exceptional journalistic skills of observations, understanding, and synthesis, and his ability to shape a story into a compelling narrative, Lawrence Wright has given us an evenhanded yet keenly incisive book that goes far beyond an immediate exposé and uncovers the very essence of what makes Scientology the institution it is.",35584.0,430.0,4.04,"Going Clear: Scientology, Hollywood, and the Prison of Belief",'Religion', 'History', 'Audiobook', 'Nonfiction',NA,NA
18764826,Joanna Wylde,"Meet the Bird family. They live in a honey-colored house in a picture-perfect Cotswolds village, with rambling, unkempt gardens stretching beyond. Pragmatic Meg, dreamy Beth, and tow-headed twins Rory and Rhys all attend the village school and eat home-cooked meals together every night. Their father is a sweet gangly man named Colin, who still looks like a teenager with floppy hair and owlish, round-framed glasses. Their mother is a beautiful hippy named Lorelei, who exists entirely in the moment. And she makes every moment sparkle in her children's lives.  Then one Easter weekend, tragedy comes to call. The event is so devastating that, almost imperceptibly, it begins to tear the family apart. Years pass as the children become adults, find new relationships, and develop their own separate lives. Soon it seems as though they've never been a family at all. But then something happens that calls them back to the house they grew up in -- and to what really happened that Easter weekend so many years ago.  Told in gorgeous, insightful prose that delves deeply into the hearts and minds of its characters, The House We Grew Up In is the captivating story of one family's desire to restore long-forgotten peace and to unearth the many secrets hidden within the nooks and crannies of home.",26156.0,388.0,3.87,The House We Grew Up In,'Contemporary', 'Chick Lit', 'Womens Fiction', 'Fiction',NA,NA
17899696,James Dashner,"Five months ago, Camryn and Andrew, both dealing with personal hardships, met on a Greyhound bus. They fell in love and proved that when two people are meant to be together, fate will find a way to make it happen.  Now, in the highly anticipated sequel to The Edge of Never, Camryn and Andrew are pursuing their love for music and living life to the fullest as they always swore to do. But when tragedy befalls them, their relationship is put to the ultimate test. As Camryn tries to numb her pain, Andrew makes a bold decision: To get their life back on track, they'll set out on another cross-country road trip. Together they find excitement, passion, adventure-and challenges they never could have anticipated.",35520.0,412.0,4.01,"The Edge of Always (The Edge of Never, #2)",'Young Adult', 'Drama', 'Road Trip', 'Contemporary Romance', 'Romance', 'Contemporary'
15801967,Lawrence Wright,"New York Times bestseller and named Best Marketing Book of 2014 by the American Marketing Association  What makes things popular? Why do people talk about certain products and ideas more than others? Why are some stories and rumors more infectious? And what makes online content go viral?  If you said advertising, think again. People don't listen to advertisements, they listen to their peers. But why do people talk about certain products and ideas more than others? Why are some stories and rumors more infectious? And what makes online content go viral?  Wharton marketing professor Jonah Berger has spent the last decade answering these questions. He's studied why New York Times articles make the paper's own Most E-mailed List, why products get word of mouth, and how social influence shapes everything from the cars we buy to the clothes we wear to the names we give our children. In this book, Berger reveals the secret science behind word-of-mouth and social transmission. Discover how six basic principles drive all sorts of things to become contagious, from consumer products and policy initiatives to workplace rumors and YouTube videos.  Contagious combines groundbreaking research with powerful stories. Learn how a luxury steakhouse found popularity through the lowly cheese-steak, why anti-drug commercials might have actually increased drug use, and why more than 200 million consumers shared a video about one of the seemingly most boring products there is: a blender. If you've wondered why certain stories get shared, e-mails get forwarded, or videos go viral, Contagious explains why, and shows how to leverage these concepts to craft contagious content. This book provides a set of specific, actionable techniques for helping information spread - for designing messages, advertisements, and information that people will share. Whether you're a manager at a big company, a small business owner trying to boost awareness, a politician running for office, or a health official trying to get the word out, Contagious will show you how to make your product or idea catch on.",18294.0,210.0,3.93,Contagious: Why Things Catch On,'Nonfiction', 'Science', 'Psychology', 'Business',NA,NA
18143977,Anthony Doerr,"An alternate cover for this ISBN can be found here  From the highly acclaimed, multiple award-winning Anthony Doerr, the stunningly beautiful instant New York Times bestseller about a blind French girl and a German boy whose paths collide in occupied France as both try to survive the devastation of World War II.  Marie-Laure lives in Paris near the Museum of Natural History, where her father works. When she is twelve, the Nazis occupy Paris and father and daughter flee to the walled citadel of Saint-Malo, where Marie-Laure’s reclusive great uncle lives in a tall house by the sea. With them they carry what might be the museum’s most valuable and dangerous jewel.  In a mining town in Germany, Werner Pfennig, an orphan, grows up with his younger sister, enchanted by a crude radio they find that brings them news and stories from places they have never seen or imagined. Werner becomes an expert at building and fixing these crucial new instruments and is enlisted to use his talent to track down the resistance. Deftly interweaving the lives of Marie-Laure and Werner, Doerr illuminates the ways, against all odds, people try to be good to one another.",856143.0,531.0,4.33,All the Light We Cannot See,'Adult', 'World War II', 'France', 'Fiction', 'Historical Fiction', 'Book Club'
33516773,Liane Moriarty,"From the author of Truly Madly Guilty and The Husband s Secret comes a novel about the dangerous little lies we tell ourselves just to survive.  A murder... A tragic accident... Or just parents behaving badly? What s indisputable is that someone is dead.  Madeline is a force to be reckoned with. She s funny, biting, and passionate; she remembers everything and forgives no one. Celeste is the kind of beautiful woman who makes the world stop and stare but she is paying a price for the illusion of perfection. New to town, single mum Jane is so young that another mother mistakes her for a nanny. She comes with a mysterious past and a sadness beyond her years. These three women are at different crossroads, but they will all wind up in the same shocking place.  Big Little Lies is a brilliant take on ex-husbands and second wives, mothers and daughters, schoolyard scandal, and the little lies that can turn lethal.",633650.0,460.0,4.26,Big Little Lies,'Mystery', 'Contemporary', 'Womens Fiction', 'Fiction', 'Chick Lit',NA
16143347,E. Lockhart,"A beautiful and distinguished family. A private island. A brilliant, damaged girl; a passionate, political boy. A group of four friends—the Liars—whose friendship turns destructive. A revolution. An accident. A secret. Lies upon lies. True love. The truth.  We Were Liars is a modern, sophisticated suspense novel from New York Times bestselling author, National Book Award finalist, and Printz Award honoree E. Lockhart.  Read it.  And if anyone asks you how it ends, just LIE.",401942.0,242.0,3.84,We Were Liars,'Young Adult', 'Mystery', 'Contemporary', 'Romance', 'Fiction',NA
20910157,Amy Poehler,"In Amy Poehler’s highly anticipated first book, Yes Please, she offers up a big juicy stew of personal stories, funny bits on sex and love and friendship and parenthood and real life advice (some useful, some not so much), like when to be funny and when to be serious. Powered by Amy’s charming and hilarious, biting yet wise voice, Yes Please is a book full of words to l",382237.0,329.0,3.82,Yes Please,'Biography', 'Memoir', 'Autobiography', 'Nonfiction', 'Audiobook', 'Humor'
15749186,Jenny Han,"To All the Boys I’ve Loved Before is the story of Lara Jean, who has never openly admitted her crushes, but instead wrote each boy a letter about how she felt, sealed it, and hid it in a box under her bed. But one day Lara Jean discovers that somehow her secret box of letters has been mailed, causing all her crushes from her past to confront her about the letters: her first kiss, the boy from summer camp, even her sister's ex-boyfriend, Josh. As she learns to deal with her past loves face to face, Lara Jean discovers that something good may come out of these letters after all.",369372.0,355.0,4.16,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",'Romance', 'Young Adult', 'Contemporary', 'Fiction',NA,NA
20820994,Jandy Nelson,"""We were all heading for each other on a collision course, no matter what. Maybe some people are just meant to be in the same story.""  At first, Jude and her twin brother Noah, are inseparable. Noah draws constantly and is falling in love with the charismatic boy next door, while daredevil Jude wears red-red lipstick, cliff-dives, and does all the talking for both of them. Years later, they are barely speaking. Something has happened to change the twins in different yet equally devastating ways . . . but then Jude meets an intriguing, irresistible boy and a mysterious new mentor. The early years are Noah's to tell; the later years are Jude's. But they each have only half the story, and if they can only find their way back to one another, they'll have a chance to remake their world. This radiant, award-winning novel from the acclaimed author of The Sky Is Everywhere will leave you breathless and teary and laughing—often all at once.  Printz Award Winner Stonewall Honor Book.",225795.0,371.0,4.13,I'll Give You the Sun,'Young Adult', 'Contemporary', 'Romance', 'Fiction', 'LGBT',NA
23513349,Rupi Kaur,"Milk and honey' is a collection of poetry and prose about survival. About the experience of violence, abuse, love, loss, and femininity. It is split into four chapters, and each chapter serves a different purpose. Deals with a different pain. Heals a different heartache. 'milk and honey' takes readers through a journey of the most bitter moments in life and finds sweetness in them because there is sweetness everywhere if you are just willing to look.",265126.0,204.0,4.11,Milk and Honey,'Feminism', 'Poetry', 'Nonfiction',NA,NA,NA
18693763,Celeste Ng,"Lydia is dead. But they don’t know this yet.  So begins this exquisite novel about a Chinese American family living in 1970s small-town Ohio. Lydia is the favorite child of Marilyn and James Lee, and her parents are determined that she will fulfill the dreams they were unable to pursue. But when Lydia’s body is found in the local lake, the delicate balancing act that has been keeping the Lee family together is destroyed, tumbling them into chaos.  A profoundly moving story of family, secrets, and longing, Everything I Never Told You is both a gripping page-turner and a sensitive family portrait, uncovering the ways in which mothers and daughters, fathers and sons, and husbands and wives struggle, all their lives, to understand one another.",260532.0,292.0,3.85,Everything I Never Told You,'Mystery', 'Contemporary', 'Fiction', 'Historical Fiction', 'Audiobook', 'Historical'
20170404,Emily St. John Mandel,"Set in the days of civilization's collapse, Station Eleven tells the story of a Hollywood star, his would-be savior, and a nomadic group of actors roaming the scattered outposts of the Great Lakes region, risking everything for art and humanity.  One snowy night a famous Hollywood actor slumps over and dies onstage during a production of King Lear. Hours later, the world as we know it begins to dissolve. Moving back and forth in time—from the actor's early days as a film star to fifteen years in the future, when a theater troupe known as the Traveling Symphony roams the wasteland of what remains—this suspenseful, elegiac, spellbinding novel charts the strange twists of fate that connect five people: the actor, the man who tried to save him, the actor's first wife, his oldest friend, and a young actress with the Traveling Symphony, caught in the crosshairs of a dangerous self-proclaimed prophet.",266350.0,336.0,4.03,Station Eleven,'Apocalyptic', 'Post Apocalyptic', 'Dystopia', 'Fiction', 'Science Fiction',NA
8755785,Cassandra Clare,"In this dazzling and long-awaited conclusion to the acclaimed Mortal Instruments series, Clary and her friends fight the greatest evil they have ever faced: Clary's own brother.  Sebastian Morgenstern is on the move, systematically turning Shadowhunter against Shadowhunter. Bearing the Infernal Cup, he transforms Shadowhunters into creatures out of nightmare, tearing apart families and lovers as the ranks of his Endarkened army swell.  The embattled Shadowhunters withdraw to Idris - but not even the famed demon towers of Alicante can keep Sebastian at bay. And with the Nephilim trapped in Idris, who will guard the world against demons?  When one of the greatest betrayals the Nephilim have ever known is revealed, Clary, Jace, Isabelle, Simon, and Alec must flee - even if their journey takes them deep into the demon realms, where no Shadowhunter has set foot before, and from which no human being has ever returned...  Love will be sacrificed and lives lost in the terrible battle for the fate of the word in the thrilling final installment of the classic urban fantasy series The Mortal Instruments!",256123.0,725.0,4.46,"City of Heavenly Fire (The Mortal Instruments, #6)",'Romance', 'Fantasy', 'Young Adult', 'Paranormal',NA,NA
18635016,Kiera Cass,"The time has come for one winner to be crowned.  When she was chosen to compete in the Selection, America never dreamed she would find herself anywhere close to the crown—or to Prince Maxon's heart. But as the end of the competition approaches, and the threats outside the palace walls grow more vicious, America realizes just how much she stands to lose—and how hard she'll have to fight for the future she wants.",316188.0,323.0,4.2,"The One (The Selection, #3)",'Young Adult', 'Romance', 'Fantasy', 'Dystopia', 'Science Fiction',NA
15839976,Pierce Brown,"""I live for the dream that my children will be born free,"" she says. ""That they will be what they like. That they will own the land their father gave them.""  ""I live for you,"" I say sadly.  Eo kisses my cheek. ""Then you must live for more.""  Darrow is a Red, a member of the lowest caste in the color-coded society of the future. Like his fellow Reds, he works all day, believing that he and his people are making the surface of Mars livable for future generations.  Yet he spends his life willingly, knowing that his blood and sweat will one day result in a better world for his children.  But Darrow and his kind have been betrayed. Soon he discovers that humanity already reached the surface generations ago. Vast cities and sprawling parks spread across the planet. Darrow—and Reds like him—are nothing more than slaves to a decadent ruling class.  Inspired by a longing for justice, and driven by the memory of lost love, Darrow sacrifices everything to infiltrate the legendary Institute, a proving ground for the dominant Gold caste, where the next generation of humanity's overlords struggle for power. He will be forced to compete for his life and the very future of civilization against the best and most brutal of Society's ruling class. There, he will stop at nothing to bring down his enemies... even if it means he has to become one of them to do so.",205389.0,382.0,4.27,"Red Rising (Red Rising, #1)",'Young Adult', 'Space', 'Fantasy', 'Science Fiction Fantasy', 'Adult', 'Fiction'
18079776,Sue Monk Kidd,"Writing at the height of her narrative and imaginative gifts, Sue Monk Kidd presents a masterpiece of hope, daring, the quest for freedom, and the desire to have a voice in the world—and it is now the newest Oprah’s Book Club 2.0 selection.  Hetty “Handful” Grimke, an urban slave in early nineteenth century Charleston, yearns for life beyond the suffocating walls that enclose her within the wealthy Grimke household. The Grimke’s daughter, Sarah, has known from an early age she is meant to do something large in the world, but she is hemmed in by the limits imposed on women.  Kidd’s sweeping novel is set in motion on Sarah’s eleventh birthday, when she is given ownership of ten year old Handful, who is to be her handmaid. We follow their remarkable journeys over the next thirty five years, as both strive for a life of their own, dramatically shaping each other’s destinies and forming a complex relationship marked by guilt, defiance, estrangement and the uneasy ways of love.  As the stories build to a riveting climax, Handful will endure loss and sorrow, finding courage and a sense of self in the process. Sarah will experience crushed hopes, betrayal, unrequited love, and ostracism before leaving Charleston to find her place alongside her fearless younger sister, Angelina, as one of the early pioneers in the abolition and women’s rights movements.  Inspired by the historical figure of Sarah Grimke, Kidd goes beyond the record to flesh out the rich interior lives of all of her characters, both real and invented, including Handful’s cunning mother, Charlotte, who courts danger in her search for something better.  This exquisitely written novel is a triumph of storytelling that looks with unswerving eyes at a devastating wound in American history, through women whose struggles for liberation, empowerment, and expression will leave no reader unmoved.",241519.0,384.0,4.24,The Invention of Wings,'Historical Fiction', 'Book Club', 'Historical', 'Fiction',NA,NA
13206828,Marissa Meyer,"In this third book in the Lunar Chronicles, Cinder and Captain Thorne are fugitives on the run, now with Scarlet and Wolf in tow. Together, they're plotting to overthrow Queen Levana and her army.  Their best hope lies with Cress, a girl imprisoned on a satellite since childhood who's only ever had her netscreens as company. All that screen time has made Cress an excellent hacker. Unfortunately, she's just received orders from Levana to track down Cinder and her handsome accomplice.  When a daring rescue of Cress goes awry, the group is separated. Cress finally has her freedom, but it comes at a higher price. Meanwhile, Queen Levana will let nothing prevent her marriage to Emperor Kai. Cress, Scarlet, and Cinder may not have signed up to save the world, but they may be the only hope the world has.",242495.0,552.0,4.45,"Cress (The Lunar Chronicles, #3)",'Romance', 'Young Adult', 'Fantasy', 'Science Fiction',NA,NA
18775247,Stephen King,"#1 New York Times bestseller! In a high-suspense race against time, three of the most unlikely heroes Stephen King has ever created try to stop a lone killer from blowing up thousands. “Mr. Mercedes is a rich, resonant, exceptionally readable accomplishment by a man who can write in whatever genre he chooses” (The Washington Post).  In the frigid pre-dawn hours, in a distressed Midwestern city, desperate unemployed folks are lined up for a spot at a job fair. Without warning, a lone driver plows through the crowd in a stolen Mercedes, running over the innocent, backing up, and charging again. Eight people are killed; fifteen are wounded. The killer escapes.  In another part of town, months later, a retired cop named Bill Hodges is still haunted by the unsolved crime. When he gets a crazed letter from someone who self-identifies as the “perk” and threatens an even more diabolical attack, Hodges wakes up from his depressed and vacant retirement, hell-bent on preventing another tragedy.  Brady Hartsfield lives with his alcoholic mother in the house where he was born. He loved the feel of death under the wheels of the Mercedes, and he wants that rush again. Only Bill Hodges, with two new, unusual allies, can apprehend the killer before he strikes again. And they have no time to lose, because Brady’s next mission, if it succeeds, will kill or maim thousands.  Mr. Mercedes is a war between good and evil, from the master of suspense whose insight into the mind of this obsessed, insane killer is chilling and unforgettable. Now an AT&T Audience Original Series  WINNER OF THE EDGAR AWARD FOR BEST NOVEL",207084.0,437.0,3.96,"Mr. Mercedes (Bill Hodges Trilogy, #1)",'Mystery', 'Horror', 'Detective', 'Thriller', 'Mystery Thriller', 'Adult'
17235026,M.R. Carey,"Melanie is a very special girl. Dr. Caldwell calls her ""our little genius.""  Every morning, Melanie waits in her cell to be collected for class. When they come for her, Sergeant Parks keeps his gun pointing at her while two of his people strap her into the wheelchair. She thinks they don't like her. She jokes that she won't bite, but they don't laugh.  Melanie loves school. She loves learning about spelling and sums and the world outside the classroom and the children's cells. She tells her favorite teacher all the things she'll do when she grows up. Melanie doesn't know why this makes Miss Justineau look sad.  The Girl with All the Gifts is a sensational thriller, perfect for fans of Stephen King, Justin Cronin, and Neil Gaiman.",172651.0,461.0,3.94,"The Girl With All the Gifts (The Girl With All the Gifts, #1)",'Apocalyptic', 'Post Apocalyptic', 'Horror', 'Thriller', 'Fantasy', 'Adult'
18081809,Rainbow Rowell,"Georgie McCool knows her marriage is in trouble; it has been in trouble for a long time. She still loves her husband, Neal, and Neal still loves her, deeply — but that almost seems beside the point now.  Maybe that was always beside the point.  Two days before they’re supposed to visit Neal’s family in Omaha for Christmas, Georgie tells Neal that she can’t go. She’s a TV writer, and something’s come up on her show; she has to stay in Los Angeles. She knows that Neal will be upset with her — Neal is always a little upset with Georgie — but she doesn't expect him to pack up the kids and go home without her.  When her husband and the kids leave for the airport, Georgie wonders if she’s finally done it. If she’s ruined everything.  That night, Georgie discovers a way to communicate with Neal in the past. It’s not time travel, not exactly, but she feels like she’s been given an opportunity to fix her marriage before it starts...  Is that what she’s supposed to do?  Or would Georgie and Neal be better off if their marriage never happened?",145139.0,310.0,3.55,Landline,'Romance', 'Adult', 'Contemporary', 'Womens Fiction', 'Fiction', 'Chick Lit'
20613470,Sarah J. Maas,"She was the heir of ash and fire, and she would bow to no one.  Celaena Sardothien has survived deadly contests and shattering heartbreak—but at an unspeakable cost. Now she must travel to a new land to confront her darkest truth...a truth about her heritage that could change her life—and her future—forever.  Meanwhile, brutal and monstrous forces are gathering on the horizon, intent on enslaving her world. To defeat them, Celaena must find the strength to not only fight her inner demons but to battle the evil that is about to be unleashed.  The king's assassin takes on an even greater destiny and burns brighter than ever before in this follow-up to the New York Times bestselling Crown of Midnight.",226239.0,565.0,4.5,"Heir of Fire (Throne of Glass, #3)",'Romance', 'Fantasy', 'Young Adult',NA,NA,NA
23164983,Ransom Riggs,"This second novel begins in 1940, immediately after the first book ended. Having escaped Miss Peregrine’s island by the skin of their teeth, Jacob and his new friends must journey to London, the peculiar capital of the world. Along the way, they encounter new allies, a menagerie of peculiar animals, and other unexpected surprises.  Complete with dozens of newly discovered (and thoroughly mesmerising) vintage photographs, this new adventure will delight readers of all ages.",174007.0,428.0,4.07,"Hollow City (Miss Peregrine's Peculiar Children, #2)",'Young Adult', 'Mystery', 'Time Travel', 'Horror', 'Fantasy', 'Paranormal'
18812405,Mary Kubica,"I've been following her for the past few days. I know where she buys her groceries, where she works. I don't know the color of her eyes or what they look like when she's scared. But I will.  One night, Mia Dennett enters a bar to meet her on-again, off-again boyfriend. But when he doesn't show, she unwisely leaves with an enigmatic stranger. At first Colin Thatcher seems like a safe one-night stand. But following Colin home will turn out to be the worst mistake of Mia's life.  When Colin decides to hide Mia in a secluded cabin in rural Minnesota instead of delivering her to his employers, Mia's mother, Eve, and detective Gabe Hoffman will stop at nothing to find them. But no one could have predicted the emotional entanglements that eventually cause this family's world to shatter.",173146.0,352.0,3.81,The Good Girl,'Mystery', 'Thriller', 'Mystery Thriller', 'Fiction', 'Suspense',NA
18214414,Robert Galbraith,"Private investigator Cormoran Strike returns in a new mystery from Robert Galbraith, author of the #1 international bestseller The Cuckoo's Calling.  When novelist Owen Quine goes missing, his wife calls in private detective Cormoran Strike. At first, Mrs. Quine just thinks her husband has gone off by himself for a few days—as he has done before—and she wants Strike to find him and bring him home.  But as Strike investigates, it becomes clear that there is more to Quine's disappearance than his wife realizes. The novelist has just completed a manuscript featuring poisonous pen-portraits of almost everyone he knows. If the novel were to be published, it would ruin lives—meaning that there are a lot of people who might want him silenced.  When Quine is found brutally murdered under bizarre circumstances, it becomes a race against time to understand the motivation of a ruthless killer, a killer unlike any Strike has encountered before...",195741.0,456.0,4.04,"The Silkworm (Cormoran Strike, #2)",'Mystery', 'Crime', 'Fiction',NA,NA,NA
